Found,JINA_ID,Query_ID,RA_input,DEC_input,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,coo_wavelength,coo_bibcode,B,U,I,K,H,R,V,J,pmra,plx_value,rvz_qual,otype,pmdec,rvz_nature,sp_bibcode,sp_type,sp_qual,matched_id
True,,G190-010,,,Ross  783,346.99899322169415,41.85566451292444,0.0187,0.0237,90,O,2020yCat.1350....0G,,,,9.42300033569336,9.50100040435791,10.899999618530273,,9.852999687194824,345.787,7.4704,D,SB*,-93.11,,1984AJ.....89..702L,G1,D,G 190-10
True,,G190-015,,,BD+38  4955,348.41175246065745,39.417386010746675,0.0679,0.0682,90,O,2020yCat.1350....0G,11.670000076293945,11.520000457763672,9.920000076293945,9.088000297546387,9.217000007629395,10.380000114440918,11.010000228881836,9.539999961853027,175.686,11.8862,B,SB*,-315.198,,2007MNRAS.374..664C,F6,D,G 190-15
True,,G199-066,,,Wolf  481,200.13025500493126,56.57994256965444,0.0095,0.0094,90,O,2020yCat.1350....0G,13.380000114440918,,,11.175999641418457,11.211000442504883,13.199999809265137,,11.505000114440918,-286.797,3.5666,D,PM*,-136.528,,,,,G 199-66
True,,G201-044,,,HD 234219,228.48898839453997,53.86436625444001,0.0193,0.0183,90,O,2020yCat.1350....0G,10.970000267028809,,,9.074000358581543,9.135000228881836,10.199999809265137,,9.418000221252441,-29.137,5.185,D,SB*,-255.153,,1984AJ.....89..702L,sdF8,C,G 201-44
True,,G206-034,,,Ross  711,278.82986928734,28.69872649847,0.0133,0.0161,90,O,2020yCat.1350....0G,11.829999923706055,,,10.043999671936035,10.085000038146973,11.199999809265137,11.399999618530273,10.357999801635742,-15.009,4.7329,B,SB*,-279.172,,1994A&A...290..217S,A8,D,G 206-34
True,,G214-001,,,G 214-1,326.98176079641996,33.10754476203001,0.0089,0.0122,90,O,2020yCat.1350....0G,,,,10.392999649047852,10.442999839782715,11.300000190734863,,10.755999565124512,195.669,5.5881,D,PM*,-14.376,,,,,G 214-1
True,,G234-028,,,G 234-28,123.56804113500083,68.92207455432862,0.0186,0.0265,90,O,2020yCat.1350....0G,,,,9.657999992370605,9.694999694824219,10.800000190734863,,10.027999877929688,14.78,3.7627,A,SB*,-307.869,,,G0,E,G 234-28
True,,G238-030,,,G 238-30,199.4174852329537,64.25338062616889,0.0108,0.0096,90,O,2020yCat.1350....0G,13.90999984741211,,,11.473999977111816,11.526000022888184,12.399999618530273,12.899999618530273,11.843000411987305,-283.821,3.155,A,Pe*,-155.955,s,1943ApJ....98..209P,sdA8,C,G 238-30
True,,G238-032,,,G 238-32,200.5084319563,68.67292145139,0.0221,0.0212,90,O,2020yCat.1350....0G,13.369999885559082,,,10.95199966430664,11.008999824523926,12.399999618530273,,11.340999603271484,-32.816,4.1062,D,PM*,-238.332,,1984AJ.....89..702L,sd?F9,D,G 238-32
True,,HD 6268,,,HD   6268,15.82571515771,-27.880542713570005,0.0171,0.0148,90,O,2020yCat.1350....0G,9.725000381469727,,,5.714000225067139,5.8429999351501465,8.60099983215332,9.045999526977539,6.335000038146973,-29.379,1.472,A,Pe*,-33.642,s,1982MSS...C03....0H,F/Gw,E,HD   6268
True,,HD 11582,,,HD  11582,28.25101555866,-34.29344266158,0.0083,0.0082,90,O,2020yCat.1350....0G,10.270000457763672,,,7.6519999504089355,7.689000129699707,,9.579999923706055,8.12399959564209,22.317,3.3313,A,Pe*,-212.037,s,1982MSS...C03....0H,G5/6(V)w,E,HD  11582
True,,HD 13979,,,HD  13979,33.83688919195001,-25.915242451429997,0.0105,0.0103,90,O,2020yCat.1350....0G,9.8100004196167,,,7.0929999351501465,7.203000068664551,,9.180000305175781,7.644999980926514,29.602,1.2814,B,Pe*,-48.684,,1982MSS...C03....0H,F/Gw,E,HD  13979
True,,HD 16031,,,HD  16031,38.5460356889,-12.38429003075,0.0113,0.0121,90,O,2020yCat.1350....0G,10.210000038146973,9.989999771118164,,8.456999778747559,8.515999794006348,,9.770000457763672,8.789999961853027,60.109,8.2303,A,PM*,-184.338,s,1988MSS...C04....0H,F0V,C,HD  16031
True,,HD 19445,,,HD  19445,47.10661828045167,26.33094471254861,0.036,0.0279,90,O,2020yCat.1350....0G,8.520000457763672,8.289999961853027,7.269999980926514,6.639999866485596,6.696000099182129,7.599999904632568,8.0600004196167,6.947999954223633,-209.742,25.8707,A,Pe*,-829.648,s,2003AJ....126.2048G,G2VFe-3,C,HD  19445
True,,HD 21581,,,HD  21581,52.22701860526001,-0.4175298793600001,0.0166,0.0166,90,O,2020yCat.1350....0G,9.539999961853027,9.75,,6.414000034332275,6.546999931335449,,8.710000038146973,6.974999904632568,64.28,2.988,A,Pe*,-76.878,s,1999MSS...C05....0H,G8w,D,HD  21581
True,,HD 26169,,,HD  26169,60.21849137590999,-75.60317694301,0.0342,0.0315,90,O,2020yCat.1350....0G,9.529999732971191,9.579999923706055,8.729999542236328,6.630000114440918,6.695000171661377,8.510000228881836,8.800000190734863,7.171999931335449,137.597,2.7069,B,Pe*,76.305,s,1975MSS...C01....0H,G3wpec,D,HD  26169
True,,HD 31128,,,HD  31128,73.04129045287,-27.064150041010002,0.0082,0.0097,90,O,2020yCat.1350....0G,9.550000190734863,,,7.73799991607666,7.800000190734863,,9.140000343322754,8.031999588012695,164.793,14.6669,A,PM*,-26.528,s,1982MSS...C03....0H,F3/5Vw,D,HD  31128
True,,HD 45282,,,HD  45282,96.66988372503,3.4249423308400004,0.0225,0.0214,90,O,2020yCat.1350....0G,8.6899995803833,8.710000038146973,,6.089000225067139,6.269999980926514,,8.029999732971191,6.591000080108643,4.574,8.2629,A,Pe*,-89.152,,1973AJ.....78..687B,Gwl,E,HD  45282
True,,HD 88609,,,HD  88609,153.6207724165,53.56092853911,0.0131,0.0154,90,O,2020yCat.1350....0G,9.539999961853027,9.930000305175781,7.150000095367432,6.00600004196167,6.129000186920166,7.78000020980835,8.619999885559082,6.664999961853027,3.614,0.8567,A,Pe*,-32.621,s,,G5IIIw,C,HD  88609
True,,HD 94028,,,HD  94028,162.8671900305704,20.277490399799444,0.0291,0.018,90,O,2020yCat.1350....0G,8.6899995803833,8.510000228881836,7.539999961853027,6.831999778747559,6.854000091552734,7.820000171661377,8.220000267028809,7.130000114440918,-260.331,20.2078,A,PM*,-456.387,,1985ApJS...59..197B,F8,D,HD  94028
True,,HD 106373,,,HD 106373,183.55538823178,-28.2518208994,0.0154,0.0114,90,O,2020yCat.1350....0G,9.329999923706055,,,7.443999767303467,7.535999774932861,,8.899999618530273,7.7820000648498535,-105.614,1.3629,A,HB*,21.912,s,2020MNRAS.499.2701M,F5:Ia:kA3mA3,C,HD 106373
True,,HD 108317,,,HD 108317,186.65346649466997,5.3025066065,0.0258,0.0185,90,O,2020yCat.1350....0G,,,,6.1529998779296875,6.232999801635742,7.699999809265137,,6.623000144958496,-165.961,5.15,A,Pe*,-22.704,s,1989AJ.....98.1049G,G2IVm-5,C,HD 108317
True,,HD 119516,,,HD 119516,205.86135484955997,15.575297158360003,0.0115,0.0091,90,O,2020yCat.1350....0G,9.59000015258789,,,7.366000175476074,7.431000232696533,,9.119999885559082,7.770999908447266,-49.997,1.8653,A,HB*,-14.872,s,1993yCat.3135....0C,G5,E,HD 119516
True,,HD 122196,,,HD 122196,210.2588541608171,-38.050920415811106,0.0299,0.028,90,O,2020yCat.1350....0G,9.1899995803833,,,7.275000095367432,7.361000061035156,,8.75,7.629000186920166,-455.163,9.6354,A,PM*,-80.353,s,1982MSS...C03....0H,F0(V)w,D,HD 122196
True,,HD 122563,,,HD 122563,210.63268961872998,9.68609566441,0.0249,0.0229,90,O,2020yCat.1350....0G,7.099999904632568,7.46999979019165,4.789999961853027,3.7309999465942383,3.759999990463257,5.369999885559082,6.190000057220459,4.329999923706055,-189.539,3.0991,A,Pe*,-70.415,s,1989ApJS...71..245K,G8:III:Fe-5,D,HD 122563
True,,HD 126238,,,HD 126238,216.37482142959996,-43.64359680985,0.0229,0.024,90,O,2020yCat.1350....0G,8.4399995803833,,,5.3379998207092285,5.458000183105469,7.440000057220459,7.699999809265137,5.974999904632568,26.385,3.6027,A,Pe*,-106.302,s,1978MSS...C02....0H,G3/8wF0/2,E,HD 126238
True,,HD 126587,,,HD 126587,216.75151526303998,-22.244164705719996,0.0197,0.0155,90,O,2020yCat.1350....0G,9.880000114440918,,,6.668000221252441,6.7769999504089355,8.75,9.600000381469727,7.257999897003174,-14.966,1.5676,A,Pe*,-53.351,s,2016ApJ...833...20Y,CEMP-no,C,HD 126587
True,,HD 128279,,,HD 128279,219.2021285524996,-29.112948016248332,0.0257,0.0239,90,O,2020yCat.1350....0G,8.630000114440918,8.640000343322754,,6.065000057220459,6.151000022888184,,8.0,6.567999839782715,64.219,7.6334,A,Pe*,-340.907,s,1982MSS...C03....0H,Gw,E,HD 128279
True,,HD 132475,,,HD 132475,224.95735465560332,-22.01272643411278,0.0221,0.0219,90,O,2020yCat.1350....0G,9.109999656677246,8.979999542236328,,6.9120001792907715,6.995999813079834,,8.550000190734863,7.327000141143799,-558.393,10.6709,A,PM*,-500.762,s,1988MSS...C04....0H,F5/6V,D,HD 132475
True,,HD 175305,,,HD 175305,281.77684036205574,74.72540317671861,0.0125,0.0139,90,O,2020yCat.1350....0G,7.929999828338623,8.069999694824219,6.03000020980835,5.057000160217285,5.166999816894531,6.519999980926514,7.179999828338623,5.61299991607666,320.046,6.3919,A,RG*,79.552,s,2009MNRAS.396.1895C,G5III,C,HD 175305
True,,HD 175606,,,HD 175606,284.7139012023,-51.46569402484,0.0252,0.0247,90,O,2020yCat.1350....0G,10.149999618530273,,,8.38599967956543,8.430000305175781,,9.800000190734863,8.708999633789062,21.426,5.7281,C,Pe*,-163.145,s,1978MSS...C02....0H,F/Gw,E,HD 175606
True,,HD 178443,,,HD 178443,287.65353250063,-43.27671272989,0.0137,0.0136,90,O,2020yCat.1350....0G,10.729999542236328,10.819999694824219,,7.910999774932861,8.012999534606934,,10.050000190734863,8.413999557495117,-12.976,1.0341,A,HB*,-50.013,s,1978MSS...C02....0H,F8,E,HD 178443
True,,HD 184266,,,HD 184266,293.56411078639,-16.31673014845,0.0193,0.0172,90,O,2020yCat.1350....0G,8.119999885559082,8.270000457763672,,5.829999923706055,5.913000106811523,,7.570000171661377,6.251999855041504,130.058,4.4625,A,HB*,-198.548,s,1988MSS...C04....0H,F2V,C,HD 184266
True,,HD 186478,,,HD 186478,296.30892073028,-17.49085312196,0.0154,0.0139,90,O,2020yCat.1350....0G,10.116000175476074,,7.960999965667725,6.442999839782715,6.6020002365112305,8.527000427246094,9.302000045776367,7.117000102996826,-22.127,1.0967,A,SB*,-85.068,s,1988MSS...C04....0H,K2III,C,HD 186478
True,,HD 188510,,,HD 188510,298.79032596,10.74094405773,0.0151,0.0111,90,O,2020yCat.1350....0G,9.40999984741211,9.300000190734863,,7.125,7.2210001945495605,8.5,,7.570000171661377,-38.395,26.2783,A,PM*,290.612,,1970ApJS...22..117B,G5V:,D,HD 188510
True,,HD 193901,,,HD 193901,305.8993631689121,-21.37061859980667,0.0187,0.0128,90,O,2020yCat.1350....0G,9.220000267028809,9.079999923706055,7.869999885559082,7.144000053405762,7.218999862670898,8.170000076293945,8.670000076293945,7.5,540.323,20.854,A,PM*,-1056.853,s,1988MSS...C04....0H,F7V,C,HD 193901
True,,HD 196892,,,HD 196892,310.20575124284,-18.792578414992224,0.0387,0.0235,90,O,2020yCat.1350....0G,8.729999542236328,,,6.823999881744385,6.9070000648498535,,8.229999542236328,7.182000160217285,45.217,15.8218,A,PM*,-429.945,s,1955ApJS....2..195R,F6V,C,HD 196892
True,,HD 196944,,,HD 196944,310.19200625083,-6.797390132390001,0.0606,0.0365,90,O,2020yCat.1350....0G,9.010000228881836,,,6.53000020980835,6.625999927520752,8.079999923706055,8.399999618530273,7.017000198364258,38.602,1.9082,A,SB*,-30.271,s,2021A&A...645A..61K,CEMP-rs,C,HD 196944
True,,HD 200654,,,HD 200654,316.64479718936167,-49.963966746666664,0.0111,0.009,90,O,2020yCat.1350....0G,9.739999771118164,,,7.1539998054504395,7.251999855041504,,9.100000381469727,7.6479997634887695,193.953,3.6212,A,Pe*,-274.04,s,2018AJ....155..256P,CEMP,C,HD 200654
True,,HD 201891,,,HD 201891,317.9959672897788,17.727747477702774,0.0168,0.0127,90,O,2020yCat.1350....0G,7.880000114440918,7.739999771118164,6.590000152587891,5.934999942779541,5.993000030517578,6.909999847412109,7.369999885559082,6.254000186920166,-122.133,29.8775,A,Pe*,-899.404,s,2003AJ....126.2048G,G5V_Fe-2.5,C,HD 201891
True,,HD 214362,,,HD 214362,339.49446782391993,-22.64448674077,0.0137,0.0115,90,O,2020yCat.1350....0G,9.5600004196167,,,7.534999847412109,7.616000175476074,,8.800000190734863,7.923999786376953,174.208,2.0045,A,HB*,-54.964,s,1973AJ.....78..687B,Gwl,E,HD 214362
True,,HD 219617,,,HD 219617,349.2710156243974,-13.850999204386742,22.666086,19.314734,90,O,2007A&A...474..653V,8.600000381469727,8.40999984741211,7.369999885559082,6.770999908447266,6.860000133514404,7.699999809265137,8.140000343322754,7.081999778747559,-500.84,15.08,A,**,-1192.37,,1985ApJS...59..197B,F8,D,HD 219617
True,,HD 220127,,,HD 220127,350.4316150821342,-49.4875315871825,0.0078,0.0085,90,O,2020yCat.1350....0G,10.8100004196167,,,8.190999984741211,8.276000022888184,,10.40999984741211,8.690999984741211,210.17,2.6811,A,Pe*,-289.131,s,1978MSS...C02....0H,G3/5,E,HD 220127
True,,HD 237846,,,HD 237846,148.16117811805,57.91628179987,0.01,0.0088,90,O,2020yCat.1350....0G,10.600000381469727,,,7.815999984741211,7.931000232696533,,9.949999809265137,8.354999542236328,0.752,1.1806,A,Pe*,-8.098,s,2016ApJ...833...20Y,CEMP-no,C,HD 237846
True,,HE 0454-4758,,,HE 0454-4758,73.86131530217,-47.89493126557,0.0094,0.0098,90,O,2020yCat.1350....0G,,,12.704000473022461,11.670999526977539,11.762999534606934,,13.480999946594238,12.123000144958496,22.107,0.589,D,RG*,28.71,s,,,,HE 0454-4758
True,,HE 0938+0114,,,Ross  889,145.18002222515747,1.0081977324280555,0.0168,0.013,90,O,2020yCat.1350....0G,,,,9.263999938964844,9.314000129699707,10.390000343322754,,9.553000450134277,147.98,5.5547,A,Pe*,-505.493,s,1943ApJ....98..209P,sdA4,C,HE 0938+0114
True,,HE 1012-1540,,,HE 1012-1540,153.72281396536,-15.931436788180001,0.0157,0.0145,90,O,2020yCat.1350....0G,14.720999717712402,,,12.322999954223633,12.357000350952148,14.034000396728516,14.043000221252441,12.70300006866455,-102.194,2.5456,C,Pe*,28.166,s,2019A&A...623A.128H,CEMP-no,C,HE 1012-1540
True,,HE 1124-2335,,,HE 1124-2335,171.86228779358,-23.86822039397,0.0176,0.0142,90,O,2020yCat.1350....0G,,,13.720999717712402,12.54800033569336,12.727999687194824,,14.633999824523926,13.126999855041504,-8.461,0.2141,D,RG*,-3.222,s,2016ApJ...833...20Y,CEMP-no,C,HE 1124-2335
True,,HE 1320-1339,,,BD-13  3695,200.68380093593,-13.92539750598,0.0169,0.0109,90,O,2020yCat.1350....0G,11.428000450134277,,9.434000015258789,8.373000144958496,8.440999984741211,9.793999671936035,10.685999870300293,8.979000091552734,-22.911,0.5636,A,RG*,2.709,s,,,,HE 1320-1339
True,,HIP 99423,,,HD 345957,302.70067744836,23.96514183238,0.0097,0.0104,90,O,2020yCat.1350....0G,9.359999656677246,,,7.363999843597412,7.443999767303467,8.600000381469727,,7.710999965667725,-170.627,9.0909,A,PM*,63.186,s,1970ApJS...22..117B,G0V:,D,HIP 99423
